CustomerID,Recency,Frequency,Monetary,Cluster_Id,Cluster_Id_K5
14409.0,70,6,151.44000000000003,0,0
14410.0,91,9,458.54999999999995,2,3
14411.0,310,1,114.45000000000002,1,1
14412.0,42,2,99.08999999999999,0,4
14413.0,361,1,64.55000000000001,1,1
14414.0,91,7,88.71000000000001,0,0
14415.0,0,13,1741.07,2,2
14416.0,21,2,23.36,0,4
14418.0,3,3,265.44,0,0
14419.0,10,6,515.8599999999999,0,0
14420.0,98,1,44.41,0,4
14421.0,56,2,71.15,0,4
14422.0,0,6,623.8699999999999,2,3
14423.0,217,1,5.949999999999999,1,1
14424.0,17,1,6.71,0,4
14426.0,23,10,731.66,2,3
14427.0,49,2,33.78,0,4
14428.0,6,5,602.1099999999999,0,0
14431.0,302,1,79.73,1,1
14432.0,9,6,554.21,0,0
14434.0,21,6,53.419999999999995,0,0
14436.0,98,1,19.06,0,4
14437.0,365,1,5.249999999999999,1,1
14438.0,305,1,14.35,1,1
14439.0,319,1,207.39,1,1
14440.0,7,5,258.62999999999994,0,0
14441.0,0,4,282.75,0,0
14442.0,204,2,398.38,1,1
14443.0,53,4,236.09000000000003,0,0
14446.0,0,4,538.63,0,0
14447.0,18,5,180.36,0,0
14448.0,8,2,54.350000000000016,0,4
14449.0,18,4,427.65999999999997,0,0
14450.0,180,3,111.62,1,1
14451.0,59,2,214.67999999999998,0,4
14452.0,10,2,193.92,0,4
14453.0,189,1,83.10000000000001,1,1
14456.0,4,9,1722.49,2,2
14457.0,310,1,5.02,1,1
14459.0,154,1,127.14999999999998,1,4
14460.0,109,3,10.629999999999999,0,4
14461.0,147,3,669.93,0,0
14462.0,65,11,692.2900000000001,2,3
14463.0,97,3,35.86,0,4
14465.0,246,3,367.66999999999996,1,1
14466.0,28,7,273.15,0,0
14467.0,17,4,248.26999999999992,0,0
14470.0,11,2,208.07000000000002,0,4
14472.0,103,8,777.25,2,3
14473.0,73,2,28.75,0,4
14474.0,45,1,189.30999999999997,0,4
14475.0,71,3,131.26,0,4
14476.0,256,1,62.15,1,1
14477.0,19,4,18.92,0,4
14479.0,253,2,72.3,1,1
14480.0,10,1,39.02,0,4
14481.0,164,2,59.82,1,1
14482.0,17,6,351.7,0,0
14483.0,281,1,16.67,1,1
14484.0,49,1,29.340000000000003,0,4
14485.0,38,1,126.10000000000001,0,4
14487.0,26,6,359.44,0,0
14488.0,67,1,98.04,0,4
14489.0,206,1,53.309999999999995,1,1
14491.0,174,2,77.22000000000001,1,1
14493.0,6,5,362.95,0,0
14494.0,25,1,11.63,0,4
14495.0,50,2,12.05,0,4
14496.0,311,2,107.43,1,1
14497.0,308,1,129.88000000000002,1,1
14498.0,42,5,541.89,0,0
14499.0,25,3,380.25,0,0
14500.0,87,3,43.5,0,4
14501.0,183,2,21.75,1,1
14502.0,19,11,1484.48,2,2
14503.0,2,6,437.26,0,0
14504.0,46,4,372.65000000000003,0,0
14506.0,16,5,1063.4099999999999,2,3
14507.0,23,6,304.53999999999996,0,0
14508.0,21,2,195.64,0,4
14511.0,10,5,170.12,0,0
14512.0,187,2,106.07000000000001,1,1
14513.0,100,3,29.27,0,4
14514.0,60,3,235.53,0,4
14515.0,17,6,282.58,0,0
14517.0,32,2,95.99999999999999,0,4
14518.0,63,1,43.19,0,4
14520.0,1,2,12.83,0,4
14522.0,23,4,43.04,0,4
14523.0,107,1,32.63999999999999,0,4
14524.0,31,9,820.66,2,3
14525.0,19,9,942.61,2,3
14528.0,36,1,35.53,0,4
14529.0,59,3,450.81000000000006,0,0
14530.0,25,6,897.79,2,3
14532.0,235,4,359.90000000000003,1,1
14533.0,24,7,88.82000000000002,0,0
14534.0,2,18,1719.7599999999998,2,2
14535.0,59,3,829.0699999999999,0,0
14536.0,259,1,91.8,1,1
14537.0,57,1,29.63,0,4
14538.0,64,2,63.06,0,4
14539.0,15,2,66.53,0,4
14540.0,9,3,293.53000000000003,0,0
14541.0,58,8,273.50999999999993,0,0
14542.0,185,1,27.049999999999997,1,1
14543.0,28,16,441.88,2,3
14544.0,23,2,275.52,0,4
14546.0,4,5,1068.97,2,3
14547.0,3,8,1051.8,2,3
14548.0,150,2,10.2,1,4
14549.0,310,1,179.89999999999998,1,1
14550.0,10,2,104.85,0,4
14551.0,17,2,47.02,0,4
14552.0,151,1,108.76,1,4
14553.0,18,5,420.77,0,0
14554.0,9,4,595.48,0,0
14555.0,56,2,63.230000000000004,0,4
14557.0,84,1,25.439999999999998,0,4
14560.0,6,22,363.12,2,3
14561.0,75,3,137.01000000000005,0,4
14562.0,3,18,1479.7200000000003,2,2
14565.0,95,4,496.79,0,0
14566.0,110,1,7.16,0,4
14567.0,56,2,122.49000000000001,0,4
14569.0,0,1,47.040000000000006,0,4
14570.0,280,2,97.79,1,1
14572.0,2,7,806.73,2,3
14573.0,179,9,1041.7900000000002,2,3
14576.0,371,1,2.95,1,1
14577.0,12,4,325.13000000000005,0,0
14578.0,2,1,58.83,0,4
14581.0,16,1,26.91,0,4
14582.0,40,1,20.34,0,4
14583.0,5,5,658.83,0,0
14584.0,168,4,351.40999999999997,1,1
14585.0,49,1,57.7,0,4
14586.0,276,1,13.270000000000001,1,1
14587.0,18,9,915.0,2,3
14589.0,371,1,23.85,1,1
14591.0,14,4,553.7099999999999,0,0
14592.0,34,3,335.31999999999994,0,0
14593.0,21,3,313.6,0,0
14594.0,6,2,177.50999999999996,0,4
14595.0,19,6,296.08,0,0
14597.0,10,2,81.18,0,4
14598.0,43,1,76.08,0,4
14600.0,305,1,134.07,1,1
14601.0,10,1,10.040000000000001,0,4
14603.0,274,1,3.3,1,1
14607.0,15,14,180.60999999999996,2,3
14608.0,3,4,84.5,0,4
14609.0,71,4,0.49,0,4
14616.0,242,3,10.32,1,1
14618.0,8,3,68.38999999999999,0,4
14619.0,245,1,94.11999999999999,1,1
14620.0,205,2,88.97999999999999,1,1
14621.0,0,5,277.53000000000003,0,0
14622.0,184,1,67.46000000000001,1,1
14623.0,31,5,405.69999999999993,0,0
14624.0,56,2,26.919999999999998,0,4
14625.0,195,2,251.13999999999996,1,1
14626.0,23,4,415.76,0,0
14628.0,90,2,109.08999999999999,0,4
14629.0,3,2,568.3000000000001,0,0
14631.0,50,3,97.74000000000001,0,4
14632.0,262,1,20.32,1,1
14633.0,265,1,108.05000000000001,1,1
14636.0,35,2,85.07000000000001,0,4
14638.0,50,1,66.55,0,4
14639.0,51,6,807.0,2,3
14640.0,23,6,417.77000000000004,0,0
14641.0,21,1,9.030000000000001,0,4
14642.0,58,1,6.01,0,4
14643.0,169,2,49.190000000000005,1,1
14644.0,67,2,112.88,0,4
14645.0,156,2,108.66000000000003,1,1
14647.0,200,1,71.16000000000001,1,1
14649.0,4,4,507.04999999999995,0,0
14651.0,66,2,295.47999999999996,0,4
14652.0,76,1,86.60000000000001,0,4
14653.0,0,7,786.8000000000002,2,3
14655.0,7,4,131.66,0,4
14656.0,168,2,221.48,1,1
14657.0,17,4,344.42,0,0
14658.0,4,2,162.05999999999997,0,4
14659.0,8,9,743.19,2,3
14660.0,86,2,70.76,0,4
14661.0,26,1,15.8,0,4
14662.0,28,4,399.88,0,0
14664.0,19,2,196.29000000000005,0,4
14665.0,60,5,389.54999999999995,0,0
14666.0,23,1,26.0,0,4
14667.0,10,25,1783.92,2,2
14669.0,241,3,460.02,1,1
14670.0,279,2,215.49,1,1
14672.0,234,2,178.21999999999994,1,1
14673.0,2,5,177.23000000000002,0,0
14675.0,15,1,227.47000000000003,0,4
14676.0,30,6,71.96000000000001,0,0
14680.0,24,16,623.25,2,3
14681.0,70,3,50.45,0,4
14682.0,187,2,1.3,1,1
14684.0,25,5,713.4499999999999,2,3
14687.0,106,1,34.050000000000004,0,4
14688.0,7,21,696.85,2,2
14689.0,208,1,28.35,1,1
14690.0,43,2,142.97,0,4
14691.0,30,5,260.31999999999994,0,0
14692.0,136,4,199.4,0,4
14693.0,264,1,27.799999999999997,1,1
14696.0,3,7,319.68999999999994,0,0
14697.0,217,2,71.22000000000001,1,1
14698.0,1,5,603.27,0,0
14699.0,213,1,17.689999999999998,1,1
14700.0,31,3,272.2,0,0
14701.0,10,9,1046.8700000000001,2,3
14702.0,0,17,1317.16,2,2
14703.0,14,1,45.13,0,4
14704.0,10,9,926.51,2,3
14705.0,198,1,1.79,1,1
14708.0,2,3,84.01,0,4
14709.0,14,13,540.01,2,3
14710.0,13,4,288.59999999999997,0,0
14711.0,9,11,1697.9199999999998,2,2
14712.0,28,3,82.69999999999999,0,4
14713.0,8,11,838.68,2,3
14714.0,23,1,32.870000000000005,0,4
14715.0,24,4,237.3,0,0
14716.0,42,2,76.76,0,4
14719.0,1,5,559.3799999999999,0,0
14720.0,5,3,212.54999999999995,0,0
14722.0,146,1,87.85000000000002,1,4
14723.0,9,6,624.8,2,3
14725.0,24,1,228.60000000000005,0,4
14727.0,273,1,70.83999999999999,1,1
14729.0,373,1,153.29999999999995,1,1
14730.0,0,8,1265.42,2,3
14731.0,46,3,94.60000000000001,0,4
14732.0,7,8,497.78999999999996,2,3
14733.0,15,12,794.4499999999999,2,3
14737.0,3,3,61.440000000000005,0,4
14738.0,42,7,179.20999999999995,0,0
14739.0,3,7,123.90999999999998,0,0
14740.0,196,3,257.4100000000001,1,1
14741.0,11,6,153.57999999999998,0,0
14744.0,15,7,78.24000000000001,0,0
14745.0,112,5,114.5,0,4
14747.0,248,1,104.4,1,1
14748.0,28,5,165.56,0,0
14752.0,43,1,12.520000000000001,0,4
14753.0,86,1,107.95000000000002,0,4
14754.0,44,2,91.75999999999999,0,4
14755.0,9,11,937.9200000000001,2,3
14756.0,14,1,132.22,0,4
14757.0,74,1,74.56,0,4
14758.0,144,4,472.69,0,0
14759.0,4,3,550.2,0,0
14760.0,296,1,14.350000000000001,1,1
14761.0,58,2,25.0,0,4
14762.0,263,1,28.020000000000003,1,1
14764.0,46,1,8.95,0,4
14765.0,28,3,116.09,0,4
14766.0,7,6,358.51000000000005,0,0
14768.0,16,2,19.55,0,4
14770.0,231,2,179.10999999999999,1,1
14772.0,111,1,31.580000000000002,0,4
14775.0,57,3,63.10999999999999,0,4
14776.0,50,11,115.34000000000002,0,0
14778.0,126,2,109.95,0,4
14779.0,280,3,279.79999999999995,1,1
14780.0,54,2,74.7,0,4
14782.0,319,1,15.1,1,1
14784.0,25,2,57.91000000000001,0,4
14785.0,9,2,2.83,0,4
14788.0,6,2,77.66000000000001,0,4
14789.0,28,1,12.34,0,4
14790.0,16,4,67.99999999999999,0,4
14792.0,63,1,6.2,0,4
14793.0,20,1,45.61000000000001,0,4
14794.0,2,7,312.24,0,0
14795.0,165,1,44.0,1,1
14798.0,52,3,17.52,0,4
14799.0,50,1,63.559999999999995,0,4
14800.0,47,12,846.05,2,3
14801.0,60,1,145.33999999999997,0,4
14803.0,161,3,127.01,1,1
14804.0,8,1,50.89,0,4
14805.0,14,4,272.97999999999996,0,0
14806.0,74,1,20.29,0,4
14808.0,39,8,819.3400000000001,2,3
14810.0,40,11,593.6599999999999,2,3
14813.0,369,2,84.78999999999999,1,1
14815.0,36,2,87.71000000000001,0,4
14816.0,196,1,265.9,1,1
14817.0,199,2,222.47999999999996,1,1
14818.0,73,3,180.07,0,4
14819.0,63,2,53.690000000000005,0,4
14820.0,20,4,93.46,0,4
14821.0,366,1,5.050000000000001,1,1
14823.0,179,3,296.4299999999999,1,1
14824.0,9,4,69.44,0,4
14825.0,3,12,332.01,2,3
14828.0,196,3,48.51,1,1
14829.0,28,4,91.55,0,4
14830.0,52,1,68.99,0,4
14834.0,17,6,243.07999999999996,0,0
14836.0,9,3,16.75,0,4
14837.0,89,4,189.76000000000002,0,4
14840.0,267,1,12.2,1,1
14841.0,52,6,440.85,0,0
14842.0,43,4,772.31,0,3
14844.0,63,4,406.01,0,0
14847.0,148,1,48.790000000000006,1,4
14849.0,21,25,946.8400000000001,2,2
14850.0,311,1,31.300000000000004,1,1
14851.0,22,2,64.88,0,4
14852.0,57,6,437.09999999999997,0,0
14853.0,23,2,51.099999999999994,0,4
14854.0,77,7,374.9300000000001,0,0
14855.0,118,2,93.4,0,4
14856.0,35,3,206.77,0,4
14857.0,59,2,263.05,0,4
14859.0,12,4,181.34,0,0
14860.0,18,1,9.930000000000001,0,4
14861.0,51,1,16.409999999999997,0,4
14862.0,25,2,103.42,0,4
14863.0,28,1,22.229999999999997,0,4
14865.0,6,2,2.61,0,4
14866.0,10,12,328.94,2,3
14867.0,185,3,135.89999999999998,1,1
14868.0,2,8,414.9,0,0
14869.0,8,2,212.86999999999998,0,4
14870.0,261,1,39.6,1,1
14871.0,2,4,308.46999999999997,0,0
14873.0,209,1,139.84,1,1
14875.0,107,2,207.68999999999994,0,4
14878.0,12,9,323.59,0,0
14880.0,76,3,175.69,0,4
14881.0,19,1,23.339999999999996,0,4
14882.0,26,2,43.45,0,4
14883.0,18,6,64.71,0,0
14885.0,131,1,19.029999999999998,0,4
14886.0,252,1,56.3,1,1
14887.0,78,1,9.67,0,4
14888.0,206,1,44.2,1,1
14889.0,335,1,22.6,1,1
14890.0,253,1,20.349999999999998,1,1
14891.0,147,2,54.53,1,4
14893.0,9,2,228.82000000000002,0,4
14894.0,84,1,65.31,0,4
14895.0,7,20,2073.6099999999997,2,2
14896.0,204,2,103.11000000000001,1,1
14897.0,7,4,278.71,0,0
14898.0,22,6,335.63,0,0
14901.0,10,9,301.84000000000003,0,0
14902.0,25,1,55.46000000000001,0,4
14903.0,20,5,980.74,2,3
14904.0,1,2,51.02,0,4
14905.0,157,2,40.53,1,1
14907.0,2,7,573.1099999999999,2,3
14908.0,73,1,32.65,0,4
14910.0,2,4,86.53000000000002,0,4
14912.0,16,2,54.61,0,4
14913.0,35,4,105.52999999999999,0,4
14915.0,90,2,42.620000000000005,0,4
14916.0,70,4,140.17999999999998,0,4
14918.0,115,2,157.16999999999996,0,4
14920.0,212,2,214.63,1,1
14921.0,29,2,154.06000000000003,0,4
14923.0,50,1,151.60999999999999,0,4
14924.0,245,1,156.64999999999998,1,1
14929.0,31,1,24.830000000000002,0,4
14930.0,108,3,532.86,0,0
14931.0,4,5,498.05999999999995,0,0
14932.0,365,1,160.64,1,1
14934.0,81,2,311.54,0,4
14935.0,296,1,26.22,1,1
14936.0,33,8,1339.19,2,3
14937.0,56,3,115.6,0,4
14944.0,29,12,511.14000000000004,2,3
14946.0,13,1,14.05,0,4
14947.0,71,2,43.17999999999999,0,4
14948.0,22,6,176.75999999999993,0,0
14950.0,18,1,98.67,0,4
14951.0,78,1,37.9,0,4
14952.0,59,11,469.12,2,3
14953.0,24,1,129.15,0,4
14954.0,11,1,269.86999999999995,0,4
14957.0,252,1,20.89,1,1
14958.0,146,3,245.73,0,4
14959.0,63,4,86.14,0,4
14960.0,7,2,48.699999999999996,0,4
14961.0,10,9,903.96,2,3
14962.0,270,1,32.7,1,1
14963.0,9,5,450.51,0,0
14964.0,246,1,44.260000000000005,1,1
14965.0,95,2,196.55999999999997,0,4
14966.0,14,1,74.13,0,4
14967.0,49,1,17.55,0,4
14968.0,29,1,71.79,0,4
14970.0,67,4,209.93,0,0
14971.0,34,3,496.33,0,0
14972.0,127,1,89.05,0,4
14973.0,106,3,680.31,0,0
14974.0,36,1,72.81,0,4
14975.0,56,1,11.17,0,4
14976.0,56,7,284.78999999999996,0,0
14978.0,71,5,975.8200000000002,2,3
14981.0,245,1,11.68,1,1
14984.0,18,2,177.96999999999997,0,4
14985.0,197,2,166.01999999999998,1,1
14987.0,15,2,10.2,0,4
14988.0,211,1,101.87,1,1
14995.0,38,2,158.78,0,4
14997.0,45,3,16.29,0,4
14998.0,169,2,183.93,1,1
15000.0,47,1,218.25999999999996,0,4
15002.0,115,4,292.03999999999996,0,0
15004.0,146,1,489.11999999999995,0,4
15006.0,50,1,276.2,0,4
15007.0,158,1,37.93,1,1
15009.0,11,3,447.39,0,0
15010.0,35,1,63.37,0,4
15012.0,53,2,334.53,0,4
15014.0,42,2,60.66,0,4
15016.0,172,1,91.46000000000001,1,1
15017.0,33,1,65.25,0,4
15018.0,38,3,201.73,0,4
15019.0,266,1,155.97999999999993,1,1
15021.0,8,9,1233.21,2,3
15022.0,11,4,399.73999999999995,0,0
15023.0,2,11,2147.48,2,2
15024.0,9,10,438.1,2,3
15025.0,32,1,193.45999999999998,0,4
15026.0,79,3,132.95,0,4
15027.0,30,4,132.29999999999998,0,4
15028.0,7,4,95.37,0,4
15030.0,71,2,20.81,0,4
15031.0,3,4,351.33,0,0
15032.0,255,3,99.10000000000002,1,1
15033.0,4,10,1063.2500000000002,2,3
15034.0,15,8,1155.17,2,3
15035.0,89,1,57.470000000000006,0,4
15036.0,71,3,267.72999999999996,0,4
15038.0,58,6,543.76,0,0
15041.0,169,1,136.01000000000002,1,1
15042.0,198,1,27.930000000000003,1,1
15043.0,30,1,5.37,0,4
15044.0,18,17,2098.6900000000005,2,2
15045.0,151,2,83.03,1,4
15046.0,8,15,572.8299999999999,2,3
15047.0,269,1,49.94000000000001,1,1
15048.0,64,4,245.79,0,0
15049.0,273,1,5.49,1,1
15050.0,24,3,201.79999999999995,0,4
15051.0,22,3,321.56999999999994,0,0
15052.0,318,1,105.33999999999999,1,1
15053.0,4,3,111.97,0,4
15054.0,11,2,195.26,0,4
15057.0,274,2,89.79,1,1
15058.0,24,11,790.51,2,3
15059.0,40,9,742.87,2,3
15060.0,7,4,209.13,0,0
15062.0,70,4,117.52,0,4
15063.0,212,1,42.849999999999994,1,1
15065.0,37,4,788.1700000000001,2,3
15066.0,52,1,187.34000000000003,0,4
15067.0,77,3,259.29999999999995,0,4
15068.0,45,2,265.8,0,4
15069.0,178,1,316.64,1,1
15070.0,372,1,2.95,1,1
15071.0,93,2,120.84000000000002,0,4
15073.0,9,3,143.57999999999998,0,4
15074.0,104,1,92.84000000000002,0,4
15075.0,77,1,89.45000000000002,0,4
15076.0,172,1,149.34,1,1
15079.0,212,4,216.48000000000002,1,1
15081.0,21,5,158.57,0,0
15083.0,256,1,33.35,1,1
15087.0,281,1,30.54,1,1
15088.0,20,2,300.39000000000004,0,4
15089.0,9,6,481.39,0,0
15090.0,307,1,81.92000000000002,1,1
15091.0,67,1,58.620000000000005,0,4
15092.0,214,2,139.82999999999998,1,1
15093.0,17,6,296.19000000000005,0,0
15095.0,103,4,118.24000000000002,0,4
15096.0,42,1,34.23,0,4
15097.0,3,1,56.650000000000006,0,4
15098.0,181,3,1303.95,2,3
15099.0,83,1,47.69000000000001,0,4
15100.0,333,3,32.849999999999994,1,1
15101.0,8,2,22.44,0,4
15103.0,30,2,197.64,0,4
15104.0,196,2,374.38999999999993,1,1
15105.0,17,7,243.49,0,0
15106.0,17,5,248.81999999999994,0,0
15107.0,310,6,89.35,1,1
15108.0,141,4,289.8,0,0
15109.0,245,1,164.65,1,1
15110.0,23,4,258.2,0,0
15111.0,28,3,309.32,0,0
15113.0,9,3,213.44,0,4
15114.0,29,10,305.96000000000004,0,0
15115.0,17,1,78.33999999999999,0,4
15116.0,17,4,124.3,0,4
15117.0,14,5,176.21999999999997,0,0
15118.0,133,1,0.17,0,4
15119.0,245,1,108.2,1,1
15120.0,133,1,103.31000000000002,0,4
15121.0,49,2,118.35000000000001,0,4
15122.0,113,3,266.74999999999994,0,4
15123.0,6,2,323.66999999999996,0,0
15124.0,22,2,33.07,0,4
15125.0,24,15,430.14000000000004,2,3
15127.0,65,1,29.409999999999997,0,4
15128.0,59,4,211.29000000000002,0,0
15129.0,49,11,244.03999999999996,0,0
15130.0,169,1,53.240000000000016,1,1
15132.0,17,5,107.26000000000002,0,0
15133.0,127,3,64.15,0,4
15134.0,14,8,167.95999999999998,0,0
15135.0,238,1,32.35,1,1
15136.0,2,4,139.82000000000002,0,0
15139.0,239,2,17.61,1,1
15140.0,51,7,212.62,0,0
15142.0,45,1,62.9,0,4
15143.0,225,1,39.669999999999995,1,1
15144.0,7,17,629.4299999999998,2,3
15145.0,3,4,228.72,0,0
15146.0,164,2,139.12,1,1
15147.0,239,1,83.55,1,1
15148.0,10,1,50.71,0,4
15149.0,133,1,136.85000000000002,0,4
15150.0,16,10,1004.6300000000001,2,3
15152.0,9,13,941.72,2,3
15153.0,30,1,102.64999999999999,0,4
15154.0,74,1,251.38,0,4
15156.0,0,3,156.25999999999996,0,4
15157.0,3,3,230.65999999999997,0,0
15158.0,44,1,12.950000000000001,0,4
15159.0,1,30,2019.75,2,2
15160.0,356,1,6.99,1,1
15163.0,17,2,70.68,0,4
15164.0,68,3,303.37000000000006,0,0
15165.0,372,1,134.64999999999998,1,1
15167.0,320,1,109.64999999999999,1,1
15168.0,25,1,16.69,0,4
15171.0,330,1,18.849999999999998,1,1
15172.0,8,5,229.66999999999996,0,0
15174.0,322,1,17.040000000000003,1,1
15175.0,71,1,17.03,0,4
15178.0,259,1,4.05,1,1
15179.0,17,5,243.41999999999996,0,0
15180.0,366,1,19.599999999999998,1,1
15181.0,65,3,23.610000000000003,0,4
15182.0,153,2,86.25000000000001,1,4
15184.0,28,2,201.52999999999997,0,4
15185.0,69,1,48.88,0,4
15186.0,13,2,64.22,0,4
15187.0,1,16,275.9,2,3
15192.0,119,3,128.25,0,4
15193.0,60,1,121.55,0,4
15194.0,2,15,746.8299999999999,2,3
15195.0,2,1,2.75,0,4
15197.0,10,3,97.03,0,4
15198.0,91,2,18.75,0,4
15199.0,58,4,59.800000000000004,0,4
15201.0,86,5,111.46000000000001,0,4
15203.0,25,6,178.66,0,0
15204.0,356,1,21.639999999999997,1,1
15205.0,84,2,136.32999999999998,0,4
15206.0,9,4,24.150000000000002,0,4
15208.0,0,5,204.67999999999995,0,0
15210.0,224,1,126.82000000000001,1,1
15211.0,59,2,285.78000000000003,0,4
15212.0,240,1,18.15,1,1
15213.0,318,2,37.290000000000006,1,1
15214.0,1,8,266.37000000000006,0,0
15215.0,46,3,180.83999999999997,0,4
15216.0,87,1,9.6,0,4
15218.0,10,11,513.4399999999999,2,3
15219.0,175,1,88.95,1,1
15220.0,51,6,299.40999999999997,0,0
15221.0,365,1,63.55,1,1
15222.0,318,1,6.72,1,1
15223.0,225,2,81.73,1,1
15224.0,357,2,44.99,1,1
15225.0,233,1,79.35000000000002,1,1
15226.0,310,1,30.74,1,1
15227.0,36,5,265.55,0,0
15228.0,65,4,398.19000000000005,0,0
15230.0,238,2,40.98000000000001,1,1
15232.0,112,2,31.950000000000003,0,4
15234.0,276,1,23.559999999999995,1,1
15235.0,217,12,427.65,2,3
15236.0,298,1,24.580000000000005,1,1
15237.0,1,4,249.52,0,0
15238.0,28,3,240.37999999999994,0,0
15239.0,9,2,96.42,0,4
15240.0,44,5,201.88999999999996,0,0
15241.0,66,8,207.01999999999995,0,0
15243.0,73,1,53.900000000000006,0,4
15244.0,64,2,79.58000000000001,0,4
15245.0,133,3,167.0,0,4
15246.0,237,2,98.45,1,1
15247.0,121,1,12.5,0,4
15249.0,31,13,981.3000000000001,2,3
15251.0,8,11,429.1,2,3
15252.0,35,2,90.76,0,4
15253.0,15,5,88.86000000000001,0,0
15254.0,126,1,36.540000000000006,0,4
15255.0,66,1,129.3,0,4
15256.0,148,1,10.899999999999999,1,4
15257.0,282,1,216.7,1,1
15258.0,168,2,191.67999999999998,1,1
15260.0,99,7,267.06,0,0
15261.0,134,1,22.79,0,4
15262.0,323,1,32.95,1,1
15263.0,106,1,35.49,0,4
15264.0,63,1,53.13,0,4
15265.0,150,2,375.1,0,4
15266.0,337,1,40.5,1,1
15267.0,21,5,20.189999999999998,0,4
15269.0,23,1,149.95,0,4
15270.0,15,7,270.34,0,0
15271.0,6,15,749.81,2,3
15272.0,56,2,259.5,0,4
15274.0,3,2,96.77,0,4
15275.0,37,1,133.54,0,4
15276.0,65,1,125.05000000000001,0,4
15277.0,46,1,21.25,0,4
15279.0,354,1,73.36,1,1
15280.0,171,1,12.87,1,1
15281.0,58,9,544.16,2,3
15286.0,49,1,13.350000000000001,0,4
15287.0,21,2,51.18000000000001,0,4
15288.0,42,5,292.62,0,0
15289.0,28,3,71.58000000000001,0,4
15290.0,4,18,663.1400000000001,2,3
15291.0,25,15,524.63,2,3
15292.0,200,1,115.82,1,1
15296.0,50,6,674.6600000000001,2,3
15297.0,9,3,106.64000000000001,0,4
15298.0,1,12,459.25,2,3
15299.0,66,7,619.6100000000001,2,3
15300.0,63,1,80.14000000000001,0,4
15301.0,50,12,730.1200000000001,2,3
15303.0,289,1,119.05999999999999,1,1
15304.0,60,8,171.74999999999994,0,0
15306.0,63,3,153.76,0,4
15307.0,95,1,80.95,0,4
15308.0,273,1,76.64,1,1
15312.0,74,4,111.49000000000001,0,4
15313.0,109,1,2.08,0,4
15314.0,198,1,41.129999999999995,1,1
15315.0,63,2,32.65,0,4
15316.0,326,1,1.65,1,1
15318.0,3,1,19.330000000000002,0,4
15319.0,283,1,51.86,1,1
15320.0,43,1,110.29,0,4
15321.0,70,3,325.43999999999994,0,0
15322.0,85,1,130.70999999999998,0,4
15325.0,103,1,53.39,0,4
15326.0,333,1,42.10999999999999,1,1
15327.0,52,1,43.970000000000006,0,4
15329.0,38,3,210.55,0,4
15330.0,31,2,7.289999999999999,0,4
15332.0,365,4,99.44,1,1
15333.0,207,1,47.42,1,1
15334.0,156,3,148.14,1,4
15335.0,53,1,101.39,0,4
15339.0,65,2,204.15999999999997,0,4
15341.0,80,1,50.519999999999996,0,4
15342.0,129,1,56.84,0,4
15343.0,86,1,134.2,0,4
15344.0,0,3,196.54,0,4
15345.0,45,1,154.60999999999999,0,4
15346.0,332,1,43.69,1,1
15347.0,365,1,11.350000000000001,1,1
15348.0,71,1,19.020000000000003,0,4
15349.0,157,2,211.7,1,1
15350.0,372,1,13.350000000000001,1,1
15351.0,11,7,636.56,2,3
15353.0,254,2,208.70999999999998,1,1
15355.0,28,2,85.60000000000002,0,4
15356.0,30,10,1037.2400000000002,2,3
15358.0,4,22,1096.45,2,2
15360.0,39,1,30.570000000000004,0,4
15361.0,361,1,9.41,1,1
15363.0,372,1,47.8,1,1
15364.0,95,2,57.36,0,4
15365.0,25,7,352.08000000000004,0,0
15366.0,74,2,108.83999999999999,0,4
15367.0,56,4,280.54999999999995,0,0
15368.0,20,1,14.239999999999998,0,4
15370.0,40,7,357.12999999999994,0,0
15372.0,136,1,22.27,0,4
15373.0,7,12,686.5799999999999,2,3
15374.0,128,1,11.45,0,4
15376.0,39,3,338.74999999999994,0,0
15379.0,168,7,492.75,0,0
15380.0,8,5,221.05999999999997,0,0
15381.0,213,2,49.60000000000001,1,1
15382.0,14,6,735.9,2,3
15384.0,169,2,76.33,1,1
15385.0,39,1,26.639999999999997,0,4
15386.0,185,1,42.98000000000001,1,1
15388.0,269,1,20.63,1,1
15389.0,171,1,1.25,1,1
15392.0,4,4,180.02,0,0
15393.0,15,2,18.94,0,4
15394.0,9,4,275.36999999999995,0,0
15395.0,325,1,45.8,1,1
15396.0,112,1,50.39000000000001,0,4
15397.0,289,1,29.599999999999998,1,1
15398.0,15,2,196.72,0,4
15399.0,0,3,95.49000000000001,0,4
15400.0,91,5,25.250000000000007,0,4
15402.0,148,2,147.32,1,4
15405.0,188,1,28.8,1,1
15406.0,30,2,173.01999999999998,0,4
15407.0,33,4,596.1899999999999,0,0
15408.0,263,1,152.18999999999997,1,1
15410.0,83,8,474.07000000000005,0,0
15411.0,25,4,407.31,0,0
15412.0,170,1,34.71,1,1
15414.0,9,3,125.25000000000003,0,4
15415.0,312,1,83.78999999999999,1,1
15416.0,64,4,627.2,0,0
15417.0,84,1,52.459999999999994,0,4
15419.0,24,1,10.49,0,4
15421.0,58,4,141.73000000000002,0,4
15422.0,322,2,18.1,1,1
15423.0,37,1,7.86,0,4
15424.0,253,2,29.560000000000002,1,1
